label,tweet
neutral,"['texas', 'josh', 'hamilton', 'tie', 'ballgame', 'home', 'run']"
positive,"['vine', 'chris', 'pratt', 'set', 'jurassic', 'world', 'make', 'happy', 'even', 'saw', 'way', 'back', 'may']"
positive,"['buy', 'ticket', 'go', 'watch', 'romeo', 'santos', 'concert', 'theater', 'nov', 'need', 'hurry', 'excited']"
neutral,"['yo', 'try', 'break', 'tom', 'brady', 'thursday', 'lineman', 'yell', 'deflategate', 'whole', 'game']"
positive,"['spec', 'noritz', 'want', 'know', 'submit', 'vid', 'oct', 'explain', 'could', 'win', 'ipad']"
positive,"['holy', 'cow', 'rumour', 'gypsy', 'come', 'back', 'imelda', 'staunton', 'rise', 'less', 'think', 'may', 'get', 'excited']"
negative,"['friday', 'need', 'cleveland', 'turnt', 'like', 'fuck', 'yo', 'bitch', 'sum', 'gucci', 'flip', 'flop']"
negative,"['sick', 'play', 'pacer', 'gerald', 'green', 'play', 'like', 'coming', 'michael', 'jordan', 'smh']"
positive,"['okay', 'okay', 'saturday', 'ot', 'become', 'worth', 'someone', 'come', 'cheese', 'roll', 'yum']"
neutral,"['sep', 'louis', 'niall', 'last', 'night', 'stage']"
positive,"['interview', 'w', 'arnie', 'dinner', 'mexico', 'wilt', 'chamberlain', 'andre', 'collection', 'fool', 'admit', 'love']"
neutral,"['may', 'independence', 'day', 'win', 'u', 'yakub', 'mercy', 'petitioner', 'medium', 'terrorist']"
negative,"['irritates', 'gay', 'male', 'allow', 'donate', 'blood', 'transgender', 'woman', 'anyone', 'else', 'may', 'sex', 'gay', 'bi', 'man']"
neutral,"['big', 'brother', 'gossip', 'big', 'brother', 'season', 'episode', 'recap', 'sunday', 'double', 'eviction', 'episod']"
neutral,"['dont', 'worry', 'congress', 'go', 'dharna', 'tomorrow', 'talk', 'justice', 'yakub', 'case']"
neutral,"['hey', 'amber', 'free', 'november', 'ask', 'nicki', 'best', 'friend', 'tell', 'boyfriend', 'clear']"
neutral,"['dj', 'indie', 'news', 'katy', 'perry', 'taylor', 'swift', 'taylor', 'swift', 'may', 'diss', 'katy', 'perry', 'track', 'bad', 'blood']"
positive,"['first', 'football', 'friday', 'year', 'mean', 'two', 'thing', 'preview', 'march', 'metlife']"
neutral,"['mt', 'baltimore', 'sun', 'reporting', 'redskin', 'billy', 'cundiff']"
neutral,"['fighting', 'oz', 'mean', 'pretty', 'nice', 'little', 'saturday', 'errand', 'white', 'brahs', 'twitter', 'slobber']"
neutral,"['jerry', 'kill', 'open', 'session', 'kickoff', 'much', 'like', 'paul', 'mccartney', 'open', 'lollapalooza', 'tonight', 'street']"
neutral,"['last', 'hectic', 'day', 'office', 'week', 'asia', 'ifeat', 'singapore', 'taiwan', 'hk', 'wks', 'jet', 'lag', 'get', 'every', 'time']"
neutral,"['miss', 'usa', 'contestant', 'take', 'stage', 'annual', 'pageant', 'woman', 'across', 'country', 'sunday', 'take']"
positive,"['feel', 'frisky', 'thursday', 'national', 'hot', 'dog', 'day', 'dog', 'fit', 'whatever', 'mood', 'put']"
negative,"['intimate', 'showcase', 'chris', 'rene', 'november', 'auckland', 'buy', 'ticket', 'click', 'link', 'enter']"
neutral,"['uhh', 'like', 'small', 'edition', 'wanna', 'nothing', 'wanna', 'play', 'yet']"
neutral,"['look', 'someone', 'go', 'paul', 'mccartney', 'october', 'anyone', 'interested', 'lol', 'wanna', 'go', 'alone']"
negative,"['get', 'monday', 'thru', 'friday', 'might', 'bad', 'kanye', 'west', 'last', 'night', 'vmas']"
neutral,"['hear', 'one', 'im', 'racists', 'im', 'islam', 'lunch', 'sun']"
neutral,"['milan', 'pessimistic', 'reach', 'agreement', 'zenit', 'witsel', 'may', 'make', 'attempt', 'window', 'close', 'hour', 'dimarzio']"
positive,"['get', 'hype', 'pga', 'championship', 'thursday', 'much', 'want', 'tiger', 'win', 'throw', 'duckets', 'dustin', 'johnson']"
negative,"['hope', 'dana', 'white', 'reveals', 'kid', 'see', 'trump', 'tweet', 'tomorrow', 'never', 'like']"
positive,"['fact', 'bailey', 'bring', 'dunkin', 'work', 'tomorrow', 'thing', 'keep', 'motivate', 'wake', 'morning']"
positive,"['andy', 'everything', 'look', 'positive', 'survive', 'still', 'one', 'mind', 'set', 'love', 'carhart', 'buy', 'hood', 'wed', 'lookn', 'good']"
neutral,"['attend', 'sustainable', 'brand', 'london', 'conference', 'november', 'please', 'let', 'u', 'know']"
neutral,"['u', 'milan', 'italy', 'feb', 'save', 'date']"
positive,"['festival', 'girl', 'definitely', 'want', 'see', 'least', 'end', 'paul', 'mccartney', 'tonight', 'friend', 'omg', 'yes', 'paul', 'play', 'friday']"
positive,"['theater', 'new', 'thur', 'eve', 'blue', 'covenant', 'maude', 'barlow', 'world', 'crisis', 'w', 'water', 'see', 'oneness', 'world']"
neutral,"['thor', 'learn', 'duck', 'face', 'first', 'avenue', 'st', 'entry']"
positive,"['omg', 'slaughterhouse', 'gonna', 'drop', 'mixtape', 'gangsta', 'grillz', 'sometime', 'august']"
neutral,"['think', 'cny', 'hit', 'hard', 'may', 'utilized', 'power', 'outage']"
positive,"['beyonce', 'extraordinary', 'evening', 'great', 'show', 'good', 'night', 'see', 'tomorrow']"
positive,"['could', 'happy', 'fact', 'see', 'foo', 'fighter', 'tuesday']"
positive,"['tomorrow', 'new', 'naruto', 'episode', 'fuck', 'wait', 'lol', 'shit', 'get', 'real']"
positive,"['could', 'sit', 'as', 'tonight']"
positive,"['know', 'song', 'star', 'sun', 'jason', 'aldean', 'make', 'feel', 'well']"
neutral,"['thought', 'oscar', 'party', 'adam', 'back', 'la', 'tour', 'lol', 'get', 'invite']"
positive,"['kendrick', 'lamar', 'lease', 'body', 'record', 'black', 'friday']"
neutral,"['sundate', 'smart', 'araneta', 'coliseum']"
neutral,"['may', 'mention', 'come', 'back', 'jurassic', 'world', 'sleepy', 'tling', 'recall', 'thought']"
neutral,"['paul', 'daughter', 'stella', 'ringo', 'son', 'zak', 'share', 'birthday', 'september']"
positive,"['great', 'show', 'saturday', 'live', 'mornington', 'brewery', 'follow', 'cricket', 'show', 'chat', 'matt', 'whelan', 'curtis']"
positive,"['wait', 'see', 'tonight', 'time', 'see', 'john', 'cena', 'without', 'title', 'around', 'waist']"
neutral,"['nicki', 'may', 'vocalist', 'sure', 'sound', 'mess', 'sing']"
negative,"['hello', 'call', 'dana', 'white', 'lose', 'massive', 'amount', 'money', 'put', 'ronda', 'people', 'lose', 'shirt', 'sit']"
positive,"['go', 'olive', 'garden', 'family', 'happy', 'birthday']"
neutral,"['yeaah', 'get', 'coursework', 'ummm', 'go', 'friday', 'tho', 'break', 'time', 'hustle']"
positive,"['kill', 'make', 'strong', 'mario', 'williams', 'play', 'sunday', 'surgery']"
neutral,"['still', 'unbelievable', 'jurassic', 'world', 'high', 'gross', 'movie', 'ever']"
neutral,"['live', 'music', 'news', 'roachford', 'playing', 'sun', 'sept', 'christian']"
positive,"['feel', 'like', 'gonna', 'cry', 'everything', 'sam', 'smith', 'concert', 'tomorrow', 'cuz', 'voice', 'amazing']"
neutral,"['british', 'summer', 'time', 'hyde', 'park', 'ticket', 'florence', 'machine', 'kendrick', 'lamar', 'play', 'july', 'gig']"
neutral,"['remember', 'martial', 'totally', 'impotent', 'arsenal', 'ucl', 'game', 'yet', 'man', 'take', 'u', 'nirvana']"
neutral,"['tony', 'fudge', 'apology', 'may', 'responsible', 'rise', 'carefully', 'calculate', 'manouver', 'part']"
neutral,"['gay', 'marriage', 'fight', 'kentucky', 'face', 'moment', 'truth', 'tuesday', 'supreme', 'court', 'rule', 'county', 'clerk']"
positive,"['billy', 'cundiff', 'may', 'leave', 'washington', 'hopefully', 'miss', 'door', 'way']"
neutral,"['f', 'none', 'amnesia', 'independence', 'day', 'tomorrow', 'never', 'die', 'h', 'heart', 'ache', 'big', 'screen']"
negative,"['true', 'israeli', 'zionist', 'want', 'jewish', 'israel', 'mean', 'class', 'citizenship', 'non', 'jew']"
neutral,"['team', 'foster', 'call', 'tonight', 'thursday', 'november', 'eastern', 'new', 'access', 'code']"
neutral,"['big', 'day', 'tomorrow', 'mau', 'xterra', 'world', 'championship', 'ritz', 'carlton']"
neutral,"['friend', 'watch', 'sharknado', 'tonight', 'pls', 'tag', 'ur', 'spoiler', 'watch', 'till', 'tomorrow', 'thx']"
negative,"['think', 'hannibal', 'clarice', 'run', 'together', 'loathe', 'talk', 'inversion', 'may', 'make', 'work']"
neutral,"['underdog', 'holm', 'less', 'time', 'prepare', 'rousey', 'call', 'conspiracy', 'say', 'ready', 'jan', 'soon']"
neutral,"['kanye', 'shoulda', 'toughed', 'nike', 'lil', 'bit', 'longer']"
positive,"['brilliant', 'steve', 'bell', 'cartoon', 'david', 'cameron', 'refugee', 'crisis']"
positive,"['time', 'see', 'jason', 'aldean', 'remember', 'first', 'guess', 'third', 'time', 'charm']"
neutral,"['penny', 'vacation', 'july', 'july', 'monday', 'wil', 'last', 'day', 'purchase', 'return', 'next', 'tuesday']"
neutral,"['niall', 'actually', 'follow', 'people', 'follow', 'like', 'niall', 'stop', 'make', 'emo']"
positive,"['back', 'loo', 'today', 'christian', 'student', 'student', 'christian', 'may', 'blessed', 'year', 'ministry', 'go', 'lord']"
neutral,"['motorola', 'launch', 'moto', 'g', 'generation', 'smartphone', 'launch', 'event', 'new', 'delhi', 'india']"
neutral,"['reduce', 'clout', 'reliance', 'pricing', 'lpg', 'fuel']"
negative,"['calle', 'stupid', 'really', 'feel', 'like', 'go', 'tomorrow', 'c']"
neutral,"['want', 'keep', 'buck', 'rookie', 'john', 'henson', 'company', 'visit', 'lambeau', 'field', 'monday', 'click', 'enter', 'sweepstakes']"
positive,"['foo', 'fighter', 'st', 'paul', 'bennett', 'birthday', 'decision', 'end', 'work']"
neutral,"['ever', 'win', 'lsu', 'vs', 'bama', 'saturday', 'go', 'national', 'championship']"
positive,"['canberra', 'next', 'tuesday', 'twilight', 'market', 'must', 'stock', 'fresh', 'produce', 'christmas']"
positive,"['crush', 'km', 'run', 'pace', 'nike', 'ipod']"
positive,"['gonna', 'record', 'ciarans', 'mash', 'fleetwood', 'mac', 'song', 'tomorrow', 'ha', 'bad', 'fun']"
positive,"['hel', 'kid', 'thursday', 'please', 'ready', 'hear', 'john', 'cena', 'theme', 'every', 'time', 'enter', 'room']"
positive,"['take', 'silver', 'hib', 'cup', 'great', 'day', 'see', 'boogie', 'start', 'tomorrow']"
neutral,"['gucci', 'bag', 'restrict', 'information', 'august', 'enact', 'span', 'personal', 'inlet', 'addition', 'side', 'blazing']"
positive,"['although', 'look', 'filmography', 'right', 'literally', 'film', 'really', 'like', 'friday', 'ice', 'cube']"
neutral,"['vote', 'april', 'make', 'sharknado', 'april', 'make', 'nado', 'number', 'lb']"
positive,"['make', 'smile', 'walk', 'side', 'sun', 'shin', 'beautiful', 'day', 'play', 'background']"
positive,"['come', 'iot', 'day', 'october', 'ibm', 'cisco', 'fitbit', 'microsoft', 'speaker', 'demo', 'free']"
neutral,"['gotta', 'cut', 'loose', 'footloose', 'kick', 'sunday', 'shoe', 'please', 'louise', 'pull', 'knee', 'kurt', 'cobain']"
positive,"['reversal', 'carly', 'fiorina', 'likely', 'make', 'main', 'stage', 'next', 'republican', 'debate', 'carly', 'fiorina', 'may', 'ha']"
neutral,"['guess', 'naruto', 'hokage', 'jutsu', 'even', 'further', 'rather', 'perfect']"
neutral,"['may', 'happen', 'window']"
negative,"['david', 'cameron', 'pose', 'tv', 'camera', 'thursday', 'posing', 'fabricate', 'word', 'compassion', 'also', 'preach', 'race', 'intolerance']"
negative,"['unfair', 'west', 'indie', 'player', 'fly', 'back', 'expense', 'odi', 'dharamsala', 'timesnow']"
positive,"['ever', 'bad', 'day', 'watch', 'cute', 'animal', 'planet', 'week', 'baby', 'animal', 'mostly', 'puppies', 'kitten']"
positive,"['pacer', 'without', 'granger', 'night', 'david', 'west', 'step']"
positive,"['possibly', 'say', 'enough', 'good', 'thing', 'march', 'fourth', 'march', 'band', 'moon', 'hooch', 'link']"
positive,"['excited', 'finally', 'tomorrow', 'premiere', 'big', 'time', 'movie', 'great', 'time', 'ready']"
neutral,"['lot', 'rumor', 'oiler', 'say', 'want', 'leopold', 'adam', 'sekera', 'pysyk', 'sekera', 'adam', 'leopold', 'adam', 'sam', 'gagner', 'know']"
neutral,"['case', 'bad', 'day', 'eid', 'break', 'start', 'next', 'thursday']"
positive,"['happy', 'sabbath', 'day', 'christians', 'world', 'tomorrow', 'saturday', 'sunday']"
negative,"['boko', 'haram', 'capture', 'five', 'lgs', 'yobe', 'borno', 'target', 'vips', 'thisday', 'live', 'report', 'say', 'happen', 'post', 'may']"
neutral,"['tgif', 'tomorrow', 'honu', 'sea', 'heritage', 'hula', 'chris', 'find', 'online', 'premium']"
negative,"['upgrade', 'windows', 'might', 'record', 'tonight', 'may', 'need', 'cancel', 'tomorrow', 'stream', 'record', 'fable']"
positive,"['still', 'play', 'tgif', 'playlist', 'spotify', 'even', 'already', 'saturday', 'haha']"
positive,"['sunday', 'revenge', 'game', 'win', 'td', 'kyle', 'williams', 'already', 'destroy', 'last', 'team', 'keep', 'rollin']"
neutral,"['behind', 'scene', 'miss', 'usa', 'sun', 'kitten', 'swimwear', 'photoshoot', 'via']"
neutral,"['friday', 'sam', 'labrador', 'ask', 'return']"
neutral,"['elex', 'jan', 'form', 'govt', 'left', 'capital', 'control', 'return', 'econ', 'recession', 'sign', 'new', 'mou', 'tsipras']"
neutral,"['nfl', 'dis', 'tom', 'brady', 'social', 'medium', 'sunday', 'night', 'official', 'twitter', 'account', 'post', 'photo', 'abou']"
neutral,"['white', 'sox', 'open', 'season', 'april', 'oakland', 'home', 'opener', 'april', 'indian']"
positive,"['glad', 'hear', 'fan', 'douglas', 'adam', 'rerread', 'listen']"
negative,"['business', 'close', 'sunday', 'belief', 'affect', 'deal', 'gay', 'marriage', 'even', 'affect', 'dick']"
neutral,"['separation', 'church', 'state', 'seem', 'apply', 'islam']"
neutral,"['join', 'u', 'friday', 'night', 'jason', 'aldean', 'concert', 'special', 'night', 'music', 'corey', 'cox', 'scotty']"
neutral,"['miss', 'international', 'stutter', 'awareness', 'day', 'october', 'designate', 'international', 'check', 'new', 'post']"
negative,"['holy', 'shit', 'realize', 'miss', 'pretty', 'little', 'liar', 'tuesday']"
neutral,"['nicki', 'chuckle', 'get', 'sun', 'city']"
positive,"['tiger', 'wood', 'shot', 'back', 'leader', 'go', 'final', 'round', 'tomorrow', 'wyndham']"
positive,"['happy', 'captain', 'america', 'day', 'david', 'wright', 'bat', 'tonight', 'mets', 'yo']"
positive,"['plus', 'new', 'naruto', 'game', 'come', 'february', 'unbelievably', 'excite']"
neutral,"['also', 'episode', 'hannibal', 'tension', 'action', 'kill', 'also', 'almost', 'new', 'hannibal', 'lecter', 'scene']"
positive,"['magic', 'mike', 'xxl', 'time', 'think', 'strip', 'would', 'wrong']"
neutral,"['red', 'sox', 'need', 'factor', 'andrew', 'benintendi', 'future', 'plan', 'hype', 'minor', 'may', 'yo']"
neutral,"['night', 'journal', 'scholar', 'walk', 'night', 'poor', 'sun', 'homin', 'oppas', 'like', 'u', 'like', 'night']"
neutral,"['unfortunatly', 'irl', 'know', 'anyone', 'watch', 'hannibal', 'really', 'look', 'forward', 'saturday']"
neutral,"['remember', 'ice', 'cube', 'comment', 'length', 'friday', 'script', 'straight', 'outta', 'compton']"
neutral,"['john', 'cena', 'turn', 'heel']"
positive,"['saturday', 'tide', 'want', 'rollin', 'geaux', 'tiger']"
negative,"['hey', 'bad', 'baseball', 'movie', 'reelz', 'right']"
neutral,"['hey', 'go', 'noel', 'field', 'u', 'friday']"
positive,"['t', 'concert', 'philly', 'metlife', 'philly', 'best', 'spot', 'first', 'metlife', 'show']"
neutral,"['maybe', 'cause', 'tweet', 'nasty', 'thing', 'briana', 'may', 'like', 'desrve', 'hate']"
neutral,"['lol', 'last', 'hear', 'december', 'hell', 'know', 'bel', 'ami', 'go', 'show']"
negative,"['justin', 'bieber', 'come', 'portland', 'mom', 'think', 'creep', 'concert', 'sunday', 'guess', 'get', 'go']"
neutral,"['dear', 'please', 'release', 'mg', 'legacy', 'collection', 'may', 'play', 'mg', 'game', 'first', 'time']"
positive,"['rt', 'lovely', 'show', 'friday', 'beeyotch', 'show', 'andy', 'rooney', 'hot', 'mamacitas']"
neutral,"['end', 'winless', 'run', 'milan', 'oust', 'sampdoria', 'add', 'quote', 'rome', 'dec', 'reuters', 'lazio', 'ease']"
neutral,"['snoop', 'performance', 'new', 'york', 'state', 'fair', 'wednesday', 'cancel']"
neutral,"['sam', 'smith', 'one', 'jun', 'sung', 'ahn', 'violin', 'cover', 'via']"
positive,"['manage', 'modern', 'game', 'also', 'win', 'trophy', 'year', 'recovery', 'time', 'milan']"
neutral,"['jay', 'z', 'didnt', 'go', 'anywhere', 'near', 'beyonce', 'til', 'age', 'though']"
neutral,"['mark', 'sting', 'champ', 'grant', 'realize', 'rollins', 'drop', 'strap', 'nostalgia']"
positive,"['icymi', 'david', 'price', 'earn', 'career', 'victory', 'saturday', 'ip', 'h', 'er', 'bb', 'k']"
neutral,"['brooklyn', 'net', 'vs', 'new', 'york', 'knicks', 'november', 'nationally', 'televise', 'tnt', 'schedule', 'pm']"
negative,"['put', 'one', 'plate', 'gonna', 'fuck', 'call', 'kris', 'bryant']"
neutral,"['pic', 'ed', 'sheeran', 'new', 'tv', 'show', 'bastard', 'executioner', 'kick', 'sept', 'fx']"
positive,"['ok', 'time', 'check', 'back', 'tennis', 'isner', 'federer', 'head', 'tiebreak']"
neutral,"['due', 'see', 'foo', 'fighter', 'sunday', 'buy', 'car', 'park', 'ticket', 'state', 'ticket', 'car', 'park', 'use']"
positive,"['new', 'episode', 'friday', 'prepare', 'watch', 'dry', 'pit', 'free', 'amazon', 'prime']"
positive,"['pepe', 'reina', 'believe', 'stylish', 'manner', 'victory', 'fc', 'gomel', 'thursday', 'lfc', 'website']"
neutral,"['meet', 'greet', 'scott', 'walker', 'harlan', 'iowa', 'wed', 'august', 'via']"
neutral,"['hopefully', 'bbc', 'televise', 'film', 'sometime', 'piece', 'bbcnow', 'love', 'bwv']"
positive,"['tiger', 'wood', 'rock', 'red', 'polo', 'sunday', 'chance', 'win', 'tournament', 'get', 'much', 'good']"
neutral,"['base', 'tee', 'shot', 'hope', 'dustin', 'johnson', 'winning', 'go', 'pull', 'hook', 'always', 'issue', 'wrist', 'position']"
positive,"['really', 'want', 'dunkin', 'tomorrow']"
neutral,"['pump', 'return', 'monday', 'cbs', 'news', 'know', 'large', 'school', 'u', 'metroplex']"
neutral,"['mosque', 'history', 'islam', 'b', 'al', 'harm', 'c', 'quba', 'zarar', 'an', 'c', 'admin', 'adnan', 'mashokhel', 'sahara']"
neutral,"['may', 'briana', 'carry', 'child', 'carry', 'eleanor', 'heart', 'year', 'thing', 'never', 'briana']"
positive,"['new', 'iron', 'maiden', 'album', 'awesome', 'buy', 'til', 'friday', 'hear', 'today', 'maiden', 'old', 'buy']"
neutral,"['nasheed', 'endorse', 'coni', 'report', 'today', 'please', 'change', 'mind', 'tomorrow']"
neutral,"['may', 'little', 'full', 'time', 'kanye', 'west', 'inspiration']"
positive,"['sudden', 'whole', 'weekend', 'fill', 'fun', 'go', 'raft', 'cascade', 'tomorrow']"
positive,"['ava', 'frye', 'live', 'venice', 'beach', 'house', 'rise', 'sun', 'via']"
positive,"['dad', 'one', 'stay', 'see', 'extra', 'scene', 'credit']"
positive,"['cannot', 'wait', 'november', 'one', 'year', 'wedding', 'anniversary', 'teen', 'mom', 'come', 'back']"
positive,"['head', 'barbecue', 'weekend', 'july', 'national', 'hot', 'dog', 'day', 'try', 'make', 'hot', 'dog', 'bun']"
positive,"['emilyyy', 'please', 'message', 'natasha', 'tell', 'calle', 'tomorrow', 'ill', 'wait', 'thanks']"
neutral,"['quad', 'hockey', 'action', 'start', 'john', 'cena', 'v', 'stop', 'come', 'follow', 'club', 'zum', 'v', 'straight', 'outta', 'talent']"
neutral,"['whelp', 'get', 'go', 'see', 'one', 'direction', 'perform', 'tomorrow', 'saw', 'zayn', 'get', 'see', 'without']"
positive,"['happy', 'mini', 'monday', 'national', 'ice', 'cream', 'day', 'goody', 'need', 'celebrate', 'get']"
positive,"['may', 'show', 'world', 'beautiful', 'religion', 'islam']"
neutral,"['picnic', 'tomorrow', 'international', 'friendship', 'month', 'date']"
neutral,"['finish', 'jurassic', 'park', 'like', 'time', 'tomorrow', 'film', 'class', 'gonna', 'lot', 'rerun', 'batman', 'film', 'star', 'war']"
neutral,"['jr', 'smith', 'wanna', 'starter', 'damn', 'bad', 'lol', 'nigga', 'say', 'man', 'year', 'award', 'think']"
positive,"['enjoy', 'networking', 'cocktail', 'panda', 'beer', 'adelaide', 'oval', 'agenda']"
